name,other_name,votes,percentage,delegates
Sanders,"Bernard ""Bernie""",360829,56.24,36
Clinton,Hillary Diane Rodham,269846,42.06,25
(scattering),Write-in,10920,1.7,0
Total,,641595,100.0,74
Total,,641595,100.0,74
Total,,641595,100.0,74
abstention,,-99,,0
Uncommitted,,-99,,13
Uncommitted,,-99,,13
