name,other_name,votes,percentage,delegates
Sanders,"Bernard ""Bernie""",8447,79.61,13
Clinton,Hillary Diane Rodham,2146,20.23,3
Uncommitted,,16,0.15,4
Guerra,"Roque ""Rocky"" De La Fuente",1,0.01,0
Total,,10610,100.0,20
Total,,10610,100.0,20
Total,,10610,100.0,20
Total,,10610,100.0,20
Total,,10610,100.0,20
