name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,262459,56.29,42
Sanders,"Bernard ""Bernie""",192962,41.39,33
O'Malley,Martin Joseph,3877,0.83,0
Guerra,"Roque ""Rocky"" De La Fuente",2797,0.6,0
Steinberg,Michael Alan,2295,0.49,0
Hewes,Henry,1845,0.4,0
Total,,466235,100.0,85
Total,,466235,100.0,85
Total,,466235,100.0,85
Uncommitted,,-99,,10
Uncommitted,,-99,,10
