name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,55954,59.75,12
Sanders,"Bernard ""Bernie""",36662,39.15,9
Guerra,"Roque ""Rocky"" De La Fuente",1024,1.09,0
Total,,93640,100.0,32
Total,,93640,100.0,32
Total,,93640,100.0,32
Uncommitted,,-99,,11
Uncommitted,,-99,,11
