name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,935107,55.61,106
Sanders,"Bernard ""Bernie""",731881,43.53,83
Guerra,"Roque ""Rocky"" De La Fuente",14439,0.86,0
Total,,1681427,100.0,208
Total,,1681427,100.0,208
Total,,1681427,100.0,208
Uncommitted,,-99,,19
Uncommitted,,-99,,19
