name,other_name,votes,percentage,delegates
Huckabee,"Michael Dale ""Mike""",69594,43.18,0
McCain,"John Sidney, III",67551,41.91,0
Romney,Mitt,10222,6.34,0
Paul,"Ronald Ernest ""Ron""",8590,5.33,0
Thompson,Fred Dalton,1603,0.99,0
Giuliani,Rudolph William,1593,0.99,0
Keyes,Alan L.,837,0.52,0
Curry,Jerry Ralph,521,0.32,0
Hunter,Duncan,368,0.23,0
Gilbert,Daniel Ayers,183,0.11,0
Tancredo,"Thomas Gerald ""Tom""",107,0.07,0
Uncommitted,,,,47
