name,other_name,votes,percentage,delegates
Obama,Barack Hussein,28472,75.8,14
Clinton,Hillary Rodham,8846,23.55,6
Kucinich,Dennis J.,138,0.37,0
Uncommitted,,65,0.17,9
Edwards,John Reid,41,0.11,0
(not voting),,,,0
