name,other_name,votes,percentage,delegates
Obama,Barack Hussein,646851,58.08,42
Clinton,Hillary Rodham,453954,40.76,32
Edwards,John Reid,6693,0.6,0
Kucinich,Dennis J.,2625,0.24,0
Uninstructed,,861,0.08,0
Biden,"Joseph Robinette ""Joe"", Jr.",755,0.07,0
Richardson,"William B. ""Bill"", III",528,0.05,0
Gravel,Mike,517,0.05,0
Dodd,"Christopher J. ""Chris""",501,0.04,0
Scattering,,468,0.04,0
Uncommitted,,,,18
(not voting),,,,0
