name,other_name,votes,percentage,delegates
Obama,Barack Hussein,179742,50.7,26
Clinton,Hillary Rodham,165426,46.66,22
Edwards,John Reid,3424,0.97,0
Uncommitted,,3038,0.86,12
Dodd,"Christopher J. ""Chris""",912,0.26,0
Kucinich,Dennis J.,846,0.24,0
Biden,"Joseph Robinette ""Joe"", Jr.",440,0.12,0
Richardson,"William B. ""Bill"", III",436,0.12,0
Gravel,Mike,275,0.08,0
(not voting),,,,0
