name,other_name,votes,percentage,delegates
Bush,George W.,496646,67,64
Uncommitted,,,,10
McCain,John,158752,22,0
Keyes,Alan,66057,9,0
Forbes,Steve,10334,1,0
Bauer,Gary,5068,1,0
