name,other_name,votes,percentage,delegates
McCain,John,650805,51,52
Bush,George W.,549665,43,6
Keyes,Alan,59032,5,0
Uncommitted,,8714,1,0
Forbes,Steve,4894,0,0
Bauer,Gary,2733,0,0
Hatch,Orrin,905,0,0
Schriner,Joe,22,0,0
