name,other_name,votes,percentage,delegates
Bush,George W.,305998,53,34
McCain,John,239964,42,3
Keyes,Alan,25996,5,0
Bauer,Gary,618,0,0
Forbes,Steve,449,0,0
Hatch,Orrin,76,0,0
