name,other_name,votes,percentage,delegates
McCain,John,49045,60,12
Bush,George W.,28741,35,0
Keyes,Alan,2164,3,0
Forbes,Steve,616,1,0
Write-In,,496,1,0
Bauer,Gary,293,0,0
