name,other_name,votes,percentage,delegates
Bush,George W.,116897,65,28
McCain,John,48996,27,12
Keyes,Alan,11871,7,0
Forbes,Steve,1197,1,0
Bauer,Gary,1190,1,0
Hatch,Orrin,504,0,0
