name,other_name,votes,percentage,delegates
McCain,John,324708,65,37
Bush,George W.,159534,32,0
Keyes,Alan,12630,3,0
Bauer,Gary,1744,0,0
Forbes,Steve,1407,0,0
Uncommitted,,1292,0,0
All others,,374,0,0
Hatch,Orrin,262,0,0
abstention,,,,0
