name,other_name,votes,percentage,delegates
McCain,John,193708,60,30
Bush,George W.,115115,36,0
Keyes,Alan,11500,4,0
Forbes,Steve,1211,0,0
Hatch,Orrin,637,0,0
McGrath,ohn,239,0,0
Bauer,Gary,177,0,0
Zanon,James,54,0,0
See,Chuck,28,0,0
