name,other_name,votes,percentage,delegates
Bush,George W.,101042,88,33
Keyes,Alan,6478,6,0
McCain,John,6263,5,0
Forbes,Steve,588,1,0
Bauer,Gary,475,0,0
Hatch,Orrin,133,0,0
