name,other_name,votes,percentage,delegates
Bush,George W.,75783,83,31
McCain,John,5780,6,0
Keyes,Alan,4337,5,0
Bauer,Gary,2408,3,0
Forbes,Steve,1829,2,0
Uncommitted,,1186,1,0
