name,other_name,votes,percentage,delegates
Bush,George W.,986416,88,124
McCain,John,80082,7,0
Keyes,Alan,43518,4,0
Uncommitted,,9570,1,0
Forbes,Steve,2865,0,0
Bauer,Gary,2189,0,0
Hatch,Orrin,1324,0,0
Urban,Charles,793,0,0
