name,other_name,votes,percentage,delegates
Bush,George W.,193166,77,37
McCain,John,36436,15,0
Keyes,Alan,16916,7,0
Uncommitted,,1623,1,0
Bauer,Gary,1305,1,0
Forbes,Steve,1018,0,0
Hatch,Orrin,252,0,0
Write-In,,75,0,0
