name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,272379,73.44,39
Sanders,"Bernard ""Bernie""",96498,26.02,14
Wilson,Willie L.,1314,0.35,0
O'Malley,Martin Joseph,713,0.19,0
Total,,370904,100.0,59
Total,,370904,100.0,59
Total,,370904,100.0,59
Uncommitted,,-99,,6
Uncommitted,,-99,,6
