name,other_name,votes,percentage,delegates
Sanders,"Bernard ""Bernie""",125635,61.15,46
Clinton,Hillary Diane Rodham,78317,38.12,31
Uncommitted,,1067,0.52,16
(scattering),Others,213,0.1,0
O'Malley,Martin Joseph,153,0.07,0
Guerra,"Roque ""Rocky"" De La Fuente",53,0.03,0
Total,,205438,100.0,93
Total,,205438,100.0,93
Total,,205438,100.0,93
abstention,,-99,,0
abstention,,-99,,0
abstention,,-99,,0
