name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,245930,66.07,44
Sanders,"Bernard ""Bernie""",120800,32.45,23
Uncommitted,,3467,0.93,8
O'Malley,Martin Joseph,2025,0.54,0
Total,,372222,100.0,75
Total,,372222,100.0,75
Total,,372222,100.0,75
abstention,,-99,,0
abstention,,-99,,0
abstention,,-99,,0
