name,other_name,votes,percentage,delegates
Sanders,"Bernard ""Bernie""",335074,52.46,44
Clinton,Hillary Diane Rodham,303705,47.54,39
Total,,638779,100.0,92
Total,,638779,100.0,92
Total,,638779,100.0,92
abstention,,-99,,0
Uncommitted,,-99,,9
Uncommitted,,-99,,9
