name,other_name,votes,percentage,delegates
Cruz,"Rafael Edward ""Ted""",37512,47.5,24
Trump,"Donald John, Sr.",18443,23.35,9
Rubio,Marco A.,13295,16.83,6
Kasich,John Richard,8741,11.07,1
Carson,"Benjamin Solomon ""Ben"", Sr.",582,0.74,0
Uncommitted,,279,0.35,0
Bush,"John Ellis ""Jeb""",84,0.11,0
Fiorina,"Carleton Sneed ""Carly""",42,0.05,0
Total,,78978,100.0,40
Total,,78978,100.0,40
Total,,78978,100.0,40
Total,,78978,100.0,40
Total,,78978,100.0,40
Total,,78978,100.0,40
