name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,311141,77.81,44
Sanders,"Bernard ""Bernie""",76878,19.22,9
Uncommitted,,9553,2.39,7
O'Malley,Martin Joseph,1499,0.37,0
Guerra,"Roque ""Rocky"" De La Fuente",818,0.2,0
Total,,399889,100.0,60
Total,,399889,100.0,60
Total,,399889,100.0,60
abstention,,-99,,0
abstention,,-99,,0
abstention,,-99,,0
