name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,573242,62.53,60
Sanders,"Bernard ""Bernie""",309990,33.81,35
Uncommitted,,29949,3.27,25
Guerra,"Roque ""Rocky"" De La Fuente",3582,0.39,0
Total,,916763,100.0,120
Total,,916763,100.0,120
Total,,916763,100.0,120
Total,,916763,100.0,120
Total,,916763,100.0,120
