name,other_name,votes,percentage,delegates
Sanders,"Bernard ""Bernie""",124700,51.41,18
Clinton,Hillary Diane Rodham,86914,35.84,11
Farrell,"Paul T., Jr.",21694,8.94,0
Judd,Keith Russell,4460,1.84,0
O'Malley,Martin Joseph,3796,1.57,0
Guerra,"Roque ""Rocky"" De La Fuente",975,0.4,0
Total,,242539,100.0,37
Total,,242539,100.0,37
Total,,242539,100.0,37
Uncommitted,,-99,,8
Uncommitted,,-99,,8
