name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,54839,61.14,37
Sanders,"Bernard ""Bernie""",33958,37.86,23
Guerra,"Roque ""Rocky"" De La Fuente",391,0.44,0
(scattering),Void Ballots,300,0.33,0
(scattering),Blank Ballots,196,0.22,0
(scattering),Referred to Special Committee,6,0.01,0
Total,,89690,100.0,67
Total,,89690,100.0,67
Total,,89690,100.0,67
Uncommitted,,-99,,7
Uncommitted,,-99,,7
