name,other_name,votes,percentage,delegates
Sanders,"Bernard ""Bernie""",115900,85.69,16
Clinton,Hillary Diane Rodham,18338,13.56,0
O'Malley,Martin Joseph,282,0.21,0
(scattering),Blank Votes,260,0.19,0
(scattering),Write-in,238,0.18,0
(scattering),Spoiled ballots,158,0.12,0
Guerra,"Roque ""Rocky"" De La Fuente",80,0.06,0
Total,,135256,100.0,26
Total,,135256,100.0,26
Total,,135256,100.0,26
Uncommitted,,-99,,10
Uncommitted,,-99,,10
