name,other_name,votes,percentage,delegates
Trump,"Donald John, Sr.",902593,56.61,17
Cruz,"Rafael Edward ""Ted""",345506,21.67,0
Kasich,John Richard,310003,19.44,0
Carson,"Benjamin Solomon ""Ben"", Sr.",14842,0.93,0
Rubio,Marco A.,11954,0.75,0
Bush,"John Ellis ""Jeb""",9577,0.6,0
Total,,1594475,100.0,71
Total,,1594475,100.0,71
Total,,1594475,100.0,71
Uncommitted,,-99,,54
Uncommitted,,-99,,54
