name,other_name,votes,percentage,delegates
Sanders,"Bernard ""Bernie""",19120,57.14,15
Clinton,Hillary Diane Rodham,14340,42.86,10
Total,,33460,100.0,30
Total,,33460,100.0,30
Total,,33460,100.0,30
abstention,,-99,,0
Uncommitted,,-99,,5
Uncommitted,,-99,,5
