name,other_name,votes,percentage,delegates
Clinton,Hillary Diane Rodham,6440,52.64,20
Sanders,"Bernard ""Bernie""",5785,47.29,15
Uncommitted,,8,0.07,8
(scattering),Others,0,0.0,0
Total,,12233,100.0,43
Total,,12233,100.0,43
Total,,12233,100.0,43
Total,,12233,100.0,43
Total,,12233,100.0,43
