name,other_name,votes,percentage,delegates
Huckabee,"Michael Dale ""Mike""",326874,33.92,33
McCain,"John Sidney, III",304751,31.63,0
Romney,Mitt,290707,30.17,0
Paul,"Ronald Ernest ""Ron""",28096,2.92,0
Giuliani,Rudolph William,7162,0.74,0
Thompson,Fred Dalton,3414,0.35,0
Keyes,Alan L.,1458,0.15,0
Hunter,Duncan,755,0.08,0
Tancredo,"Thomas Gerald ""Tom""",324,0.03,0
(available),,,,39
